SaleDetailID,SaleID,ProductID,Qty
441350,279073,1,1
441354,279074,1,1
441360,279077,1,1
441366,279078,1,4
441367,279078,54,2
441369,279079,1,1
441372,279081,9,1
441374,279082,9,1
441375,279082,54,1
441378,279083,3,1
441379,279084,3,2
441383,279086,3,3
441386,279086,1,1
441390,279087,1,1
441392,279088,9,2
441397,279091,9,4
441400,279091,3,1
441404,279093,54,1
441407,279095,1,1
441408,279095,9,1
441409,279095,3,2
441419,279098,1,1
441420,279099,3,1
441422,279101,9,1
441424,279102,3,2
441428,279104,9,2
441433,279106,4,1
441438,279108,9,1
441443,279109,9,1
441448,279114,3,2
441450,279115,1,1
441451,279115,54,1
441453,279116,9,1
441459,279120,9,2
441460,279121,9,1
441466,279123,54,1
441469,279124,9,1
441472,279125,9,3
441475,279127,1,1
441476,279127,9,2
441482,279129,4,4
441483,279129,1,2
441487,279131,9,1
441493,279134,1,2
441495,279135,9,1
441497,279137,9,1
441499,279137,1,1
441504,279141,9,1
441505,279142,9,1
441511,279147,9,2
441516,279150,9,1
441517,279151,9,2
441519,279152,1,1
441521,279153,1,1
441522,279154,9,1
441523,279154,9,1
441526,279156,1,2
441528,279158,9,3
441535,279163,9,1
441538,279164,9,5
441545,279167,9,2
441547,279167,3,2
441551,279167,54,1
441552,279168,9,2
441559,279173,9,1
441562,279174,1,2
441573,279181,9,1
441574,279182,54,2
441575,279183,9,1
441576,279184,1,2
441579,279186,9,1
441580,279187,9,1
441584,279189,9,1
441586,279190,9,1
441590,279193,1,2
441591,279193,1,1
441594,279194,9,1
441604,279202,9,1
441608,279204,9,1
441617,279210,9,1
441620,279212,4,1
441622,279212,1,1
441625,279213,54,1
441629,279214,9,1
441630,279215,9,1
441631,279216,9,1
441632,279217,54,3
441634,279219,1,3
441638,279220,1,2
441645,279224,1,3
441648,279225,9,1
441649,279225,54,1
441652,279227,9,1
441655,279229,9,1
441659,279231,3,1
441660,279231,9,1
441662,279233,9,1
441666,279234,9,1
441669,279236,1,1.5
441673,279240,54,1
441678,279241,1,1
441679,279242,9,1
441684,279244,54,2
441690,279248,9,3
441694,279249,9,1
441698,279252,9,1
441704,279255,54,3
441705,279256,9,1
441714,279261,9,2
441721,279266,9,2
441723,279267,9,2
441726,279270,9,1
441734,279273,9,1
441736,279275,54,1
441744,279276,1,1
441745,279276,54,2
441747,279277,54,1
441748,279278,9,2
441750,279279,9,1
441751,279280,4,2
441752,279281,1,1
441753,279282,1,1
441758,279282,9,2
441759,279283,9,1
441761,279284,1,1
441763,279285,54,4
441764,279286,54,1
441766,279287,9,1.5
441767,279288,9,1
441772,279289,9,1
441774,279291,4,2
441779,279293,9,1
441780,279293,9,1
441781,279294,4,12
441782,279295,9,1
441783,279295,9,2
441787,279299,3,5
441789,279301,9,3
441798,279304,9,2
441800,279305,3,1
441802,279306,9,2
441807,279310,1,2.5
441811,279313,9,2
441813,279315,1,1
441818,279318,9,1
441824,279321,9,2
441827,279323,9,2
441833,279327,9,1
441836,279328,9,2
441838,279329,9,1
441839,279330,9,1
441840,279331,1,1
441841,279331,9,4
441842,279332,3,1
441843,279333,9,1
441844,279333,9,1
441846,279333,1,1
441849,279335,9,3
441852,279338,9,2
441858,279344,3,1
441860,279346,1,2
441861,279346,4,1
441863,279347,9,1.5
441865,279348,4,1
441867,279348,9,2
441868,279348,1,2
441870,279349,9,1
441874,279350,9,1
441877,279352,3,1
441887,279361,9,1
441891,279363,9,1
441894,279364,3,1
441896,279365,9,1
441900,279366,9,10
441901,279367,9,1
441903,279369,4,1
441907,279372,9,1
441908,279373,9,1
441913,279378,1,1
441914,279378,1,1
441916,279380,9,2
441918,279381,9,1
441919,279381,9,1
441921,279382,54,1
441925,279384,9,2
441928,279385,9,3
441934,279389,9,3
441936,279390,9,2
441938,279391,1,2
441940,279393,9,1
441947,279395,1,1
441948,279396,3,1
441951,279399,9,3
441953,279401,9,3
441954,279401,9,1
441961,279404,9,1
441971,279409,9,2
441973,279409,54,1
441978,279413,9,2
441987,279419,9,2
441989,279420,9,1
441993,279423,9,2
441998,279427,54,1
442000,279428,9,1
442001,279429,9,1
442002,279429,9,1
442003,279429,4,1
442004,279430,9,1
442008,279433,9,1
442011,279436,1,1
442016,279436,3,2
442017,279437,9,1
442021,279440,9,1
442022,279441,9,1
442023,279442,3,1
442028,279445,1,1
442029,279445,3,1
442033,279446,54,1
442034,279447,1,1
442036,279449,9,1
442037,279450,1,1
442042,279454,9,1
442051,279460,9,1
442052,279461,9,1
442053,279462,9,1
442058,279466,1,1
442060,279467,54,1
442061,279468,9,1
442065,279471,9,1
442067,279472,9,1
442074,279477,9,1
442075,279478,9,1
442077,279480,9,1
442079,279482,1,1
442080,279482,1,4
442081,279482,3,1
442083,279482,3,1
442084,279483,9,1
442085,279483,9,2
442087,279484,9,1
442095,279489,9,2
442096,279490,9,1
442097,279491,3,1
442099,279493,1,2
442100,279493,9,2
442102,279494,9,1
442105,279497,9,1
442107,279498,3,1
442110,279501,9,1
442120,279507,9,1.5
442124,279509,9,1
442125,279510,9,1
442132,279516,3,1
442134,279517,9,1
442139,279522,54,1
442142,279522,9,1
442143,279523,9,1
442149,279528,9,1
442153,279530,9,1
442154,279531,9,1
442157,279534,4,3
442160,279536,9,2
442161,279537,9,1
442163,279539,9,1
442166,279541,1,2
442170,279544,1,1
442173,279546,9,3
442175,279547,9,1
442181,279550,9,1
442184,279550,54,1
442187,279551,9,1
442188,279552,9,1
442190,279553,9,3
442194,279555,9,3
442199,279559,9,1
442200,279559,1,1
442206,279565,54,1
442209,279568,54,1.5
442211,279569,9,2
442220,279574,1,1
442221,279575,1,2
442227,279579,9,2
442233,279580,9,2
442234,279580,1,2
442235,279581,9,1
442237,279583,9,2
442240,279586,4,1
442242,279587,1,1
442246,279590,1,1
442249,279592,1,2
442257,279599,3,1
442260,279602,9,1
442262,279603,9,1
442265,279605,1,1
442267,279607,9,1
442269,279609,3,2
442270,279610,1,1
442271,279610,54,1
442277,279613,9,1
442278,279614,9,4
442282,279615,1,1
442287,279619,9,1
442291,279622,3,1
442292,279622,3,1
442298,279624,9,2
442301,279627,9,2
442308,279630,9,2
442313,279632,1,1
442314,279633,1,1
442316,279635,54,1
442320,279638,4,4
442324,279640,4,1
442327,279642,9,1
442328,279642,9,1
442329,279643,9,1
442334,279646,9,1
442339,279650,9,3
442343,279652,9,1
442345,279653,1,1
442349,279657,9,1
442357,279662,9,1
442360,279663,9,1
442364,279666,54,1
442372,279670,9,1
442375,279672,3,8
442376,279673,9,1
442380,279675,9,2
442381,279675,54,1
442386,279679,9,1
442387,279680,1,1
442388,279680,1,2
442393,279681,9,1
442404,279687,54,1
442405,279688,9,2.5
442406,279689,1,3
442410,279693,3,2
442418,279697,9,2
442421,279700,54,1
442426,279704,9,1
442430,279707,9,2
442433,279710,1,1.5
442439,279714,1,1
442441,279716,9,1
442445,279720,1,1
442447,279721,1,2
442451,279724,9,1
442453,279725,54,1
442459,279727,54,1
442460,279728,9,1
442462,279729,9,2
442463,279730,3,2
442466,279733,1,1
442467,279733,9,1
442472,279736,3,2.5
442475,279737,9,1
442476,279738,1,1
442477,279739,3,9
442480,279741,9,1
442483,279743,1,1
442484,279744,9,1
442487,279745,54,1
442489,279746,1,2
442496,279753,9,3
442500,279755,9,1
442501,279756,9,6
442507,279760,9,1
442509,279761,9,4
442516,279765,1,1
442518,279767,54,1
442519,279768,9,1
442520,279769,9,1
442525,279771,9,1
442528,279773,9,1
442530,279774,1,1
442538,279779,9,1
442540,279781,1,1
442541,279782,1,1
442543,279784,3,1
442546,279786,54,1
442554,279792,4,4
442558,279795,1,1
442563,279800,9,3
442564,279800,3,1
442568,279802,1,1
442571,279804,3,2
442572,279804,1,1.5
442575,279806,1,1
442578,279808,54,1
442580,279810,3,2
442586,279815,54,1
442590,279817,1,1
442593,279820,9,1
442595,279822,54,2
442597,279823,1,1
442598,279824,4,10
442599,279825,9,1
442602,279827,3,1
442607,279831,1,1
442609,279833,9,1
442611,279835,9,1
442615,279837,54,3
442619,279840,9,1
442620,279841,3,1
442623,279842,1,1
442625,279844,54,1
442627,279846,9,1
442633,279848,54,1
442634,279848,1,1
442636,279849,1,2
442643,279852,9,2
442644,279852,54,1
442647,279854,54,5
442649,279856,3,1
442654,279861,9,1
442657,279864,1,2.5
442658,279865,54,1
442661,279867,9,1
442666,279872,4,1
442667,279873,9,1
442668,279874,3,1
442671,279876,1,1
442673,279878,9,2
442676,279880,9,1
442678,279882,9,1
442679,279883,9,1
442682,279886,3,1
442684,279888,54,2
442688,279892,1,1
442689,279893,9,1
442690,279894,9,1
442694,279897,1,2
442695,279898,54,1
442696,279898,9,1
442705,279905,9,1
442706,279906,3,1
442711,279909,3,1
442713,279910,54,1
442718,279912,9,1
442727,279918,1,2
442732,279922,9,4
442734,279924,1,1
442737,279926,9,1
442738,279927,3,1
442740,279927,54,2
442741,279928,1,1
442746,279932,54,1
442748,279934,1,1
442751,279936,54,1
442753,279938,9,1
442763,279945,1,1
442765,279946,9,1
442766,279947,9,4
442767,279948,9,1
442769,279950,3,2
442770,279951,3,1
442771,279951,1,4
442773,279953,9,1
442776,279954,9,1
442777,279955,9,2
442780,279958,54,1
442781,279959,1,3
442782,279960,9,1
442783,279961,9,1
442784,279962,1,1
442786,279963,9,1
442787,279963,54,5
442788,279964,1,1
442789,279964,1,1
442791,279965,3,1
442792,279966,9,1
442793,279967,1,1
442795,279968,9,1
442799,279970,9,1
442800,279971,9,1
442801,279972,9,1
442804,279975,9,1
442806,279976,1,3
442807,279977,1,1
442810,279979,3,1
442814,279982,3,1.5
442816,279983,54,1
442817,279984,1,1
442818,279985,9,1
442819,279986,9,2
442822,279989,1,3
442826,279992,1,3
442828,279993,9,1
442829,279994,1,1
442832,279997,9,1
442833,279997,9,1
442834,279997,1,2
442837,279999,9,1
442843,280004,9,2
442846,280006,9,1
442849,280009,9,1
442853,280013,3,2
442858,280016,3,1
442859,280017,9,2
442864,280021,1,1
442865,280022,1,4
442868,280024,1,2
442873,280028,1,1
442874,280029,9,3
442876,280030,1,2
442878,280031,3,1
442880,280031,1,1
442882,280032,9,1
442885,280035,1,1
442889,280038,1,1
442898,280045,1,1.5
442900,280045,9,1
442902,280047,1,1
442909,280053,1,1
442913,280056,3,2
442914,280057,3,2
442922,280062,1,1
442924,280063,1,1
442925,280064,1,1
442930,280066,54,1
442933,280069,9,2
442935,280071,9,1
442937,280073,1,1
442939,280074,1,2
442940,280075,1,1
442941,280075,4,1
442942,280076,54,1
442944,280077,1,1.5
442945,280078,54,1
442948,280081,9,1
442952,280084,9,1
442953,280084,54,1
442958,280086,9,1
442965,280090,54,1
442967,280091,1,2
442968,280091,3,2
442978,280099,9,4
442981,280102,9,1
442982,280103,9,1
442988,280106,9,1
442989,280106,9,1
442995,280109,1,1
442996,280109,54,2
443003,280114,1,1.5
443017,280121,9,3
443019,280122,3,2
443023,280126,9,1
443027,280128,9,1
443028,280128,4,1
443031,280130,9,1
443033,280131,1,1
443034,280132,1,1
443037,280135,9,1
443041,280138,1,1
443042,280139,9,1
443043,280140,1,1
443045,280142,9,1
443048,280145,9,1
443049,280146,9,1
443053,280149,54,1
443055,280151,9,1
443059,280151,1,1
443070,280159,1,1
443075,280163,9,1
443077,280165,1,1
443079,280167,9,1
443086,280174,9,1
443089,280176,9,1
443091,280177,4,12
443092,280177,3,7
443093,280177,1,1
443097,280179,1,2
443101,280182,9,3
443106,280184,54,3
443109,280186,1,1
443116,280192,9,4
443118,280192,1,1
443119,280193,9,1
443124,280197,1,1
443129,280200,3,2
443132,280201,54,1
443133,280202,9,1
443137,280204,1,2
443138,280205,4,1
443142,280206,9,2
443144,280208,9,1
443146,280210,9,3
443150,280214,1,1
443152,280215,54,2
443162,280221,9,1
443163,280222,9,2
443165,280224,54,1
443169,280228,1,1
443170,280229,1,1
443171,280230,54,1
443172,280231,9,1
443175,280234,3,5
443176,280235,1,1
443182,280240,9,1
443184,280241,9,1
443186,280243,4,1
443191,280248,3,2
443192,280249,54,2
443196,280251,1,1
443201,280253,9,1
443203,280255,3,1
443206,280257,9,1
443207,280258,3,1.5
443208,280259,54,1
443212,280261,1,3
443213,280261,9,2
443216,280263,54,1
443220,280267,9,2
443222,280269,1,1
443223,280270,9,1
443228,280273,1,1
443233,280275,1,1.5
443245,280285,54,1.5
443253,280293,9,1
443260,280297,1,1
443268,280302,9,1
443270,280304,9,1
443273,280305,1,1
443279,280309,1,1
443280,280310,9,2
443281,280310,9,1
443283,280311,9,1
443296,280320,9,1
443303,280323,9,1
443308,280326,3,1.5
443312,280328,9,2
443313,280329,1,2
443319,280334,9,1
443323,280337,3,1
443326,280340,1,1
443327,280341,1,2
443328,280341,4,2
443330,280342,3,2
443332,280344,54,1
443333,280345,9,1
443335,280347,9,1
443337,280348,9,1
443338,280349,1,3
443343,280352,1,1
443346,280353,1,1
443348,280355,9,1
443350,280357,54,4
443351,280358,3,1
443354,280361,9,2
443355,280362,9,2
443358,280365,54,1
443362,280366,1,1
443366,280369,1,1
443367,280370,54,1
443376,280373,9,1
443388,280378,54,2
443390,280380,1,1
443392,280381,9,1
443394,280382,9,1
443397,280383,1,2
443399,280384,9,2
443400,280384,54,1
443404,280384,1,1
443418,280392,9,2
443422,280395,1,1
443423,280395,9,1
443426,280397,9,1
443428,280398,1,1
443432,280399,9,2
443433,280400,3,3
443434,280400,1,2
443436,280401,9,1
443439,280403,9,4
443440,280403,1,3
443442,280404,9,1
443444,280405,1,1
443447,280406,9,1
443449,280408,9,1
443450,280409,9,1
443452,280411,1,2
443456,280413,9,1
443458,280415,9,1
443463,280416,9,1
443465,280417,9,1
443466,280418,1,2
443467,280418,3,1
443470,280421,1,1
443473,280422,1,2
443474,280423,9,1
443478,280425,54,1
443481,280427,9,1
443482,280428,9,1
443484,280429,9,1
443490,280431,9,1
443491,280432,9,2
443494,280435,9,1.5
443496,280435,54,1
443497,280436,9,1
443498,280437,9,1
443504,280439,1,2
443507,280441,9,1
443511,280444,9,1
443516,280448,1,1
443518,280449,4,1
443520,280450,9,1
443523,280452,9,1
443526,280453,54,1
443530,280456,9,1
443533,280458,1,2
443534,280458,3,1
443535,280458,54,3
443536,280459,1,1
443537,280460,1,1
443540,280462,54,1
443542,280463,9,1
443544,280464,9,1
443545,280465,1,1
443546,280466,9,1
443551,280470,1,2
443552,280470,9,1
443557,280473,9,2
443559,280474,1,2
443565,280479,1,3
443566,280480,3,1
443567,280480,4,1
443569,280481,9,1
443573,280483,1,3
443574,280484,9,1
443576,280484,1,1
443577,280485,9,2
443580,280487,9,2
443583,280489,9,1
443587,280490,9,1
443588,280490,9,1
443593,280492,9,1
443597,280493,9,1.5
443598,280494,1,2
443606,280500,4,1
443614,280504,54,1
443617,280507,3,1
443618,280507,1,2
443621,280510,9,1
443623,280512,9,1
443625,280513,9,1
443626,280514,3,1
443630,280515,9,1
443633,280516,9,1
443635,280517,9,1
443636,280518,1,1
443640,280519,54,2
443644,280522,54,1
443649,280524,9,4
443653,280527,3,1
443656,280529,9,2
443661,280530,1,1
443662,280530,9,2
443663,280530,54,2
443667,280532,9,1
443669,280534,3,1
443671,280535,9,1
443672,280535,1,1
443673,280536,9,2
443675,280537,9,1
443682,280540,9,1
443684,280541,9,1
443687,280542,9,2
443695,280547,4,3
443700,280551,1,1
443709,280557,3,2
443710,280558,9,1
443715,280560,9,1
443717,280561,9,2
443724,280564,3,5
443725,280565,9,1
443728,280567,1,2
443733,280570,3,1
443736,280571,1,1
443737,280572,9,1
443743,280575,9,2
443745,280576,1,1
443748,280579,54,1
443749,280579,9,1
443753,280580,9,1
443756,280581,9,1
443759,280583,1,1
443760,280583,3,2
443762,280584,9,1
443768,280585,54,6
443773,280588,9,2
443774,280589,9,1
443778,280591,1,1
443784,280595,3,1
443790,280599,1,2
443793,280602,9,1
443795,280603,1,1
443797,280604,9,1
443799,280605,9,1
443802,280606,9,2
443804,280607,9,1
443816,280613,1,1
443817,280614,9,1
443818,280615,9,1
443825,280620,4,1
443826,280621,3,1
443834,280626,9,2
443838,280629,1,3
443841,280631,9,1
443842,280631,1,1
443844,280632,9,5
443846,280633,1,2
443853,280637,9,1
443855,280638,9,1
443858,280639,9,1
443863,280642,9,1
443864,280643,1,1
443865,280644,1,1
443868,280646,1,1
443871,280648,9,3
443876,280651,9,1
443883,280655,9,2
443891,280657,1,1
443893,280658,1,1
443897,280662,9,1
443900,280663,1,1
443902,280664,9,1.5
443905,280667,3,1
443906,280667,9,1
443908,280669,9,1
443911,280671,9,1
443912,280672,9,3
443918,280673,9,1.5
443921,280675,1,1
443924,280677,9,2
443930,280680,9,1
443933,280681,54,1
443934,280682,9,1
443935,280683,9,2
443938,280684,9,1
443940,280686,9,1
443941,280686,9,1
443945,280686,54,3
443946,280686,1,2
443950,280689,1,1
443952,280691,4,1
443955,280692,9,3
443956,280692,1,2
443958,280693,9,2
443961,280694,1,1
443963,280694,9,1
443966,280695,9,1
443968,280697,9,1
443969,280698,9,3
443970,280699,4,1
443972,280699,9,1
443975,280700,1,1
443976,280701,9,1
443979,280702,9,1
443982,280704,4,2
443992,280708,9,1
443993,280709,4,1
443995,280710,9,1
444006,280716,9,1
444010,280717,9,1
444020,280725,9,2
444024,280727,1,1
444026,280729,9,1
444029,280731,1,2
444035,280733,54,1
444040,280736,9,4
444046,280738,1,1
444049,280740,3,1
444050,280741,1,1
444052,280741,9,1
444053,280742,9,3
444055,280743,9,2
444059,280744,9,2
444060,280745,9,1
444062,280746,54,1
444067,280747,9,1
444068,280748,1,1
444069,280749,4,1
444074,280749,9,1
444075,280749,54,3
444076,280749,54,1
444077,280750,9,1
444078,280750,1,2
444084,280753,9,2
444087,280756,1,2
444088,280756,9,3
444089,280757,1,4
444095,280761,9,1
444097,280763,9,1
444105,280767,54,1
444106,280767,9,1
444113,280770,1,1
444114,280771,9,2
444120,280775,9,1
444121,280776,9,1
444122,280777,9,1
444125,280780,9,1
444127,280782,9,2
444133,280786,9,1
444135,280787,54,1
444139,280789,9,1
444140,280790,1,1
444141,280790,4,1
444142,280791,1,2
444145,280794,9,1
444147,280795,9,1
444149,280796,4,1
444151,280798,9,3
444156,280801,9,1
444158,280802,1,2
444161,280804,9,2
533977,337702,9,1
533979,337704,9,1
533984,337708,9,1
533986,337709,54,1
533987,337710,9,1
533988,337711,3,1
533989,337712,9,1
533997,337719,9,3
533998,337720,9,1
534001,337721,9,1
534009,337722,54,2
534010,337722,1,1
534011,337723,9,3
534012,337724,1,1
534013,337725,54,1
534016,337727,1,1.5
534020,337731,9,1
534026,337736,9,3
534029,337736,1,1
534033,337738,9,1
534034,337739,4,1
534039,337742,4,2
534042,337744,54,4
534046,337747,1,1
534048,337748,9,1
534053,337750,54,5
534056,337751,9,1
534061,337755,1,1
534062,337756,1,2
534068,337758,54,2
534070,337760,9,1
534071,337761,9,2
534073,337762,9,1
534076,337764,1,1
534084,337766,9,1
534087,337767,1,1
534088,337767,9,2
534089,337768,3,2
534094,337772,9,1
534098,337775,1,4
534102,337776,9,2
534113,337782,9,1
534121,337786,1,1
534123,337787,9,2
534125,337787,1,1
534128,337790,9,1
534129,337790,9,1
534134,337793,9,1
534137,337794,9,2
534139,337795,9,1
534143,337799,9,2
534147,337801,1,2
534148,337801,1,1
534150,337803,1,1
534151,337804,1,1
534155,337807,1,1
534156,337807,54,1
534165,337812,9,1
534169,337814,9,1
534174,337818,9,2
534189,337825,9,1
534192,337827,9,1
534193,337828,1,4
534196,337830,1,3
534198,337831,1,1
534199,337832,1,1
534201,337834,1,3
534205,337836,9,1
534206,337837,4,1
534209,337838,1,1
534220,337844,9,1
534229,337849,9,2
534231,337849,1,1
534232,337849,54,1
534235,337851,1,1
534236,337852,9,1
534239,337854,3,3
534245,337857,1,1
534253,337861,54,1.5
534254,337862,1,1
534255,337863,9,1
534257,337864,3,1
534258,337865,1,1
534260,337865,9,2
534263,337868,9,10
534271,337872,9,1
534272,337872,54,1
534277,337874,9,1
534278,337875,9,1
534288,337882,9,2
534292,337886,54,1
534293,337887,54,1
534294,337888,9,1
534296,337889,1,1
534297,337890,54,1
534299,337892,3,3
534301,337893,54,2
534306,337895,4,5
534320,337905,1,1
534321,337905,1,3
534328,337907,9,1
534330,337907,54,1
534331,337908,9,1
534332,337908,9,3
534334,337909,9,1
534337,337910,3,1
534340,337912,9,1
534342,337913,9,1
534344,337915,4,2
534348,337916,54,3
534349,337917,54,1
534350,337918,9,1
534351,337918,9,1
534352,337918,1,1
534357,337920,9,1
534362,337923,4,1
534368,337926,9,2
534371,337927,3,1
534375,337928,9,1
534377,337930,9,1
534378,337931,9,2
534380,337933,9,4
534381,337934,1,1
534386,337938,9,1
534387,337938,9,1
534390,337939,1,1
534391,337940,9,1
534392,337941,54,4
534397,337945,1,3
534402,337946,9,1
534407,337949,9,1
534409,337950,1,1
534411,337951,9,5
534412,337952,9,1
534414,337953,54,3
534415,337954,9,1.5
534416,337954,1,1
534419,337956,3,1
534421,337958,9,13
534425,337961,9,1
534432,337963,54,1
534439,337966,9,4
534445,337970,1,3
534446,337971,9,1
534448,337973,4,4
534463,337982,1,1
534465,337984,9,1
534467,337985,9,1
534469,337986,54,5
534470,337987,9,1
534473,337990,9,1
534478,337991,54,5
534480,337991,9,1
534481,337992,1,3
534482,337993,9,1
534488,337997,9,1
534490,337998,1,1
534494,338002,9,1
534497,338005,9,1
534501,338006,9,1
534506,338008,9,1
534508,338009,9,3
534513,338012,9,1
534518,338015,9,1
534524,338017,9,1
534525,338018,54,1
534528,338020,54,1
534533,338023,9,1
534542,338028,9,1
534547,338032,1,1
534554,338037,9,1
534562,338043,9,1
534564,338045,9,1
534565,338046,9,1
534568,338047,9,1
534569,338048,9,2
534570,338049,9,2
534574,338051,1,2.5
534576,338053,9,1
534577,338054,9,1
534580,338055,9,1
534584,338056,9,1
534589,338061,9,1
534591,338062,9,1
534592,338063,1,1.5
534594,338065,1,2
534596,338066,3,2
534597,338067,3,1
534599,338068,1,1
534603,338071,1,4
534604,338071,9,1
534605,338072,9,1
534611,338074,1,2
534615,338077,9,1
534617,338079,1,2
534618,338080,9,1
534620,338082,54,2
534621,338083,9,1
534624,338084,1,1
534629,338089,9,1
534631,338090,1,2
534632,338090,9,1
534635,338091,1,1
534636,338091,1,1
534638,338093,1,1
534639,338094,3,1
534641,338096,9,1
534642,338096,4,1
534644,338098,4,1
534646,338099,9,1
534649,338102,54,1
534654,338105,4,4
534655,338105,1,1
534663,338109,9,1
534664,338109,54,1
534673,338116,3,3
534677,338120,1,1
534681,338122,9,1
534682,338123,54,1
534683,338123,54,1
534689,338128,9,1
534692,338129,9,2
534700,338132,1,1
534704,338135,1,1
534706,338136,1,1
534708,338137,4,1
534710,338138,9,1
534712,338139,9,1
534715,338141,54,2
534716,338142,54,2
534719,338144,54,3
534727,338150,54,4
534728,338151,9,1
534729,338152,1,1
534734,338156,9,1
534738,338159,9,2
534745,338164,9,1
534748,338166,9,1
534751,338168,54,2
534752,338169,9,1
534753,338169,54,1
534755,338171,9,1
534757,338172,9,1
534758,338173,54,1
534760,338174,4,2
534765,338176,1,1
534767,338177,9,1
534768,338178,9,2
534772,338179,1,1
534774,338180,3,1
534787,338187,9,1
534790,338188,1,1
534792,338188,9,2
534797,338190,9,1
534799,338191,1,1
534800,338191,9,1
534802,338192,9,1
534804,338193,54,1
534809,338196,9,1
534815,338201,9,5
534818,338201,54,1
534821,338203,3,1
534824,338205,9,1
534825,338206,9,1
534828,338207,3,2
534831,338210,1,1
534833,338211,9,1
534835,338213,1,1
534836,338213,3,1
534837,338213,3,1
534841,338216,9,1
534842,338216,1,1
534844,338217,1,2
534845,338217,54,1
534846,338218,54,1
534848,338219,9,1
534853,338222,3,3
534854,338223,9,1
534855,338224,9,1
534857,338225,1,1
534860,338226,9,1
534861,338227,9,1
534865,338231,1,3
534868,338233,54,1
534869,338233,1,1
534870,338234,1,2
534875,338238,9,1
534876,338238,1,1
534877,338239,9,1
534878,338240,9,3
534887,338246,9,1
534893,338252,1,1
534898,338255,1,1
534902,338257,54,3
534908,338259,9,1
534913,338264,9,1
534917,338265,54,1
534920,338267,9,2
534921,338267,9,1
534923,338269,1,1
534925,338270,9,1
534932,338276,9,1
534936,338278,1,1
534940,338280,1,1
534946,338284,9,2
534954,338289,9,1
534956,338290,3,2
534958,338290,9,1
534973,338299,9,2
534977,338302,1,2
534979,338304,9,2
534984,338308,9,4
534990,338309,1,2
534995,338313,3,2
534999,338315,9,1
535000,338316,3,1
535012,338321,54,1
535024,338331,9,1
535025,338332,3,2
535030,338336,3,1
535031,338336,4,1
535032,338336,1,1
535037,338339,3,1
535041,338342,9,1
535046,338345,54,1
535050,338347,9,1
535051,338348,4,1
535058,338351,3,1
535063,338356,1,3
535065,338357,4,3
535068,338359,4,3
535069,338359,1,2
535070,338360,9,3
535073,338361,9,1
535078,338362,9,1
535085,338366,1,3
535086,338366,54,2
535088,338366,3,1.5
535091,338368,9,1
535092,338368,1,3
535094,338370,1,2
535097,338372,3,1
535101,338374,9,1
535104,338377,9,1
535107,338379,9,2
535108,338380,4,1
535111,338383,9,1
535114,338384,54,1.5
535116,338386,9,1
535124,338390,9,2
535126,338392,1,1
535127,338392,4,2
535128,338392,4,1
535129,338393,9,1
535133,338396,9,1
535137,338398,54,1
535139,338400,1,1
535141,338401,1,1
535142,338401,9,1
535152,338407,9,1
535154,338409,9,1
535155,338410,9,1
535157,338412,3,1
535158,338413,1,1
535162,338416,9,2
535166,338420,9,1
535170,338423,1,1
535172,338425,9,2
535174,338427,9,2
535178,338430,1,1
535183,338433,54,1
535184,338433,9,2
535190,338436,1,3
535191,338437,1,1
535192,338438,9,1
535193,338438,54,1
535194,338439,54,1
535200,338444,1,1
535202,338444,1,1
535204,338446,3,7
535207,338448,9,2
535214,338453,9,1
535216,338455,54,4
535219,338456,54,4
535222,338457,9,1
535224,338458,9,1
535232,338463,9,1
535234,338464,3,1
535237,338466,3,1
535241,338467,9,2
535242,338467,4,1
535243,338468,9,1
535248,338473,9,1
535250,338475,9,1
535253,338477,54,5
535255,338479,9,1
535257,338481,3,2
535259,338482,9,1
535261,338483,9,2
535263,338484,9,1
535270,338489,9,1
535274,338492,9,1
535275,338493,1,1
535277,338494,9,1
535278,338494,9,1
535291,338505,9,3
535292,338505,1,1
535293,338506,1,1
535294,338507,9,1
535298,338509,9,1
535301,338512,9,1
535303,338514,1,1
535309,338520,4,2
535310,338520,9,5
535311,338521,9,1
535313,338522,1,1
535324,338530,9,1
535325,338531,9,3
535327,338532,9,1
535328,338533,9,1
535330,338535,5,1
535335,338540,9,1
535336,338541,9,4
535337,338542,9,4
535338,338543,1,1
535346,338551,9,2
535350,338553,1,1
535351,338554,9,1
535352,338555,3,7
535353,338556,3,7
535356,338559,9,2
535360,338563,54,3
535362,338564,9,1
535366,338566,9,1
535369,338569,1,2
535372,338571,9,1
535381,338580,9,1.5
535383,338581,9,1
535388,338584,54,1
535389,338585,54,1
535390,338586,54,2
535400,338591,3,1
535402,338591,1,2
535403,338592,3,1
535405,338592,1,2
535406,338593,9,5
535411,338594,9,5
535418,338597,1,1
535423,338602,9,1
535424,338603,9,1
535430,338605,9,1
535432,338607,9,1
535433,338608,54,1
535434,338609,1,1
535437,338611,9,1
535438,338612,9,1
535439,338613,1,2
535441,338615,1,1
535442,338616,3,1
535448,338618,3,2
535449,338619,9,2
535450,338619,1,1
535452,338620,9,1
535464,338627,9,1
535466,338628,1,1
535467,338629,9,1
535472,338632,9,1
535474,338634,1,1
535480,338637,9,10
535482,338638,9,3
535484,338638,54,1
535488,338640,1,2.5
535492,338641,9,1
535497,338645,9,1
535500,338648,9,1
535508,338656,1,1
535510,338658,9,2
535511,338659,1,1
